charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
0.0004413793103448276,0.0007827586206896553,0.0012000000000000001,102313,54722,108169.01408450704
0.0004413793103448276,0.0007827586206896553,0.0023,103874,38131,108169.01408450704
0.0004413793103448276,0.0007827586206896553,0.0034,105815,28294,108169.01408450704
0.0004413793103448276,0.0007827586206896553,0.0045000000000000005,107044,23434,108169.01408450704
0.0004413793103448276,0.0007827586206896553,0.005600000000000001,106996,19880,108169.01408450704
0.0004413793103448276,0.0007827586206896553,0.0067,106822,17063,108169.01408450704
0.0004413793103448276,0.0007827586206896553,0.0078000000000000005,106648,14913,108169.01408450704
0.0004413793103448276,0.0007827586206896553,0.0089,106521,13209,108169.01408450704
0.0004413793103448276,0.0007827586206896553,0.01,106591,11928,108169.01408450704
0.0004413793103448276,0.001124137931034483,0.0001,85041,81143,84581.49779735682
0.0004413793103448276,0.001124137931034483,0.0012000000000000001,84079,48799,84581.49779735682
0.0004413793103448276,0.001124137931034483,0.0023,83140,34452,84581.49779735682
0.0004413793103448276,0.001124137931034483,0.0034,84001,26178,84581.49779735682
0.0004413793103448276,0.001124137931034483,0.0045000000000000005,83508,22407,84581.49779735682
0.0004413793103448276,0.001124137931034483,0.005600000000000001,84330,18868,84581.49779735682
0.0004413793103448276,0.001124137931034483,0.0067,83965,16354,84581.49779735682
0.0004413793103448276,0.001124137931034483,0.0078000000000000005,83936,14345,84581.49779735682
0.0004413793103448276,0.001124137931034483,0.0089,83760,12782,84581.49779735682
0.0004413793103448276,0.001124137931034483,0.01,83655,11506,84581.49779735682
0.0004413793103448276,0.0014655172413793106,0.0001,70059,66697,69439.4213381555
0.0004413793103448276,0.0014655172413793106,0.0012000000000000001,68452,42992,69439.4213381555
0.0004413793103448276,0.0014655172413793106,0.0023,68199,31437,69439.4213381555
0.0004413793103448276,0.0014655172413793106,0.0034,65907,24479,69439.4213381555
0.0004413793103448276,0.0014655172413793106,0.0045000000000000005,68346,21143,69439.4213381555
0.0004413793103448276,0.0014655172413793106,0.005600000000000001,68243,18012,69439.4213381555
0.0004413793103448276,0.0014655172413793106,0.0067,68550,15684,69439.4213381555
0.0004413793103448276,0.0014655172413793106,0.0078000000000000005,68743,13916,69439.4213381555
0.0004413793103448276,0.0014655172413793106,0.0089,68476,12356,69439.4213381555
0.0004413793103448276,0.0014655172413793106,0.01,68754,11220,69439.4213381555
0.0004413793103448276,0.0018068965517241383,0.0001,57905,55717,58895.70552147239
0.0004413793103448276,0.0018068965517241383,0.0012000000000000001,57144,38978,58895.70552147239
0.0004413793103448276,0.0018068965517241383,0.0023,57042,28817,58895.70552147239
0.0004413793103448276,0.0018068965517241383,0.0034,57072,23887,58895.70552147239
0.0004413793103448276,0.0018068965517241383,0.0045000000000000005,56774,20029,58895.70552147239
0.0004413793103448276,0.0018068965517241383,0.005600000000000001,57327,17204,58895.70552147239
0.0004413793103448276,0.0018068965517241383,0.0067,57395,15054,58895.70552147239
0.0004413793103448276,0.0018068965517241383,0.0078000000000000005,57345,13349,58895.70552147239
0.0004413793103448276,0.0018068965517241383,0.0089,57407,12069,58895.70552147239
0.0004413793103448276,0.0018068965517241383,0.01,57358,10934,58895.70552147239
0.0004413793103448276,0.0021482758620689655,0.0001,52262,50258,51131.82423435419
0.0004413793103448276,0.0021482758620689655,0.0012000000000000001,51418,35240,51131.82423435419
0.0004413793103448276,0.0021482758620689655,0.0023,50994,26592,51131.82423435419
0.0004413793103448276,0.0021482758620689655,0.0034,50639,22676,51131.82423435419
0.0004413793103448276,0.0021482758620689655,0.0045000000000000005,50410,19064,51131.82423435419
0.0004413793103448276,0.0021482758620689655,0.005600000000000001,50208,16496,51131.82423435419
0.0004413793103448276,0.0021482758620689655,0.0067,50962,14486,51131.82423435419
0.0004413793103448276,0.0021482758620689655,0.0078000000000000005,50908,12923,51131.82423435419
0.0004413793103448276,0.0021482758620689655,0.0089,50843,11645,51131.82423435419
0.0004413793103448276,0.0021482758620689655,0.01,50997,10648,51131.82423435419
0.0004413793103448276,0.0024896551724137932,0.0001,45768,44196,45176.470588235294
0.0004413793103448276,0.0024896551724137932,0.0012000000000000001,44658,32059,45176.470588235294
0.0004413793103448276,0.0024896551724137932,0.0023,44663,24944,45176.470588235294
0.0004413793103448276,0.0024896551724137932,0.0034,44655,21422,45176.470588235294
0.0004413793103448276,0.0024896551724137932,0.0045000000000000005,44003,18192,45176.470588235294
0.0004413793103448276,0.0024896551724137932,0.005600000000000001,44699,15823,45176.470588235294
0.0004413793103448276,0.0024896551724137932,0.0067,43442,13918,45176.470588235294
0.0004413793103448276,0.0024896551724137932,0.0078000000000000005,43786,12498,45176.470588235294
0.0004413793103448276,0.0024896551724137932,0.0089,44497,11358,45176.470588235294
0.0004413793103448276,0.0024896551724137932,0.01,44477,10366,45176.470588235294
0.0004413793103448276,0.002831034482758621,0.0001,40747,39749,40463.645943097996
0.0004413793103448276,0.002831034482758621,0.0012000000000000001,39856,29342,40463.645943097996
0.0004413793103448276,0.002831034482758621,0.0023,39346,23771,40463.645943097996
0.0004413793103448276,0.002831034482758621,0.0034,39443,20299,40463.645943097996
0.0004413793103448276,0.002831034482758621,0.0045000000000000005,39461,17367,40463.645943097996
